CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
0025,EURO AREA,202144,202144,17879,0,0,0,0,01,CGP,HS6,030214,2019
0025,EURO AREA,263826,263826,26563,0,0,0,0,02,CGP,HS6,030214,2019
0025,EURO AREA,294379,294379,27958,0,0,0,0,03,CGP,HS6,030214,2019
0025,EURO AREA,310793,310793,28685,0,0,0,0,04,CGP,HS6,030214,2019
0025,EURO AREA,266768,266768,25625,0,0,0,0,05,CGP,HS6,030214,2019
0025,EURO AREA,218118,218118,18279,0,0,0,0,06,CGP,HS6,030214,2019
0025,EURO AREA,204868,204868,17784,0,0,0,0,07,CGP,HS6,030214,2019
0025,EURO AREA,162365,162365,13469,0,0,0,0,08,CGP,HS6,030214,2019
0025,EURO AREA,48061,48061,3550,0,0,0,0,09,CGP,HS6,030214,2019
0025,EURO AREA,6405,6405,774,0,0,0,0,10,CGP,HS6,030214,2019
0025,EURO AREA,6722,6722,904,0,0,0,0,11,CGP,HS6,030214,2019
0025,EURO AREA,42558,42558,3491,0,0,0,0,12,CGP,HS6,030214,2019
0025,EURO AREA,123649,123649,9266,0,0,0,0,01,CGP,HS6,030221,2019
0025,EURO AREA,125011,125011,11529,0,0,0,0,02,CGP,HS6,030221,2019
0025,EURO AREA,17150,17150,1516,0,0,0,0,03,CGP,HS6,030221,2019
0025,EURO AREA,67226,67226,5018,0,0,0,0,04,CGP,HS6,030221,2019
0025,EURO AREA,7976,7976,835,0,0,0,0,05,CGP,HS6,030221,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030221,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030221,2019
0025,EURO AREA,8703,8703,988,0,0,0,0,08,CGP,HS6,030221,2019
0025,EURO AREA,9998,9998,1986,0,0,0,0,09,CGP,HS6,030221,2019
0025,EURO AREA,199161,199161,16840,0,0,0,0,10,CGP,HS6,030221,2019
0025,EURO AREA,538226,538226,47183,0,0,0,0,11,CGP,HS6,030221,2019
0025,EURO AREA,1114583,1114583,76991,0,0,0,0,12,CGP,HS6,030221,2019
0025,EURO AREA,201970,201970,7854,0,0,0,0,01,CGP,HS6,030223,2019
0025,EURO AREA,168874,168874,8220,0,0,0,0,02,CGP,HS6,030223,2019
0025,EURO AREA,192944,192944,8063,0,0,0,0,03,CGP,HS6,030223,2019
0025,EURO AREA,163935,163935,6387,0,0,0,0,04,CGP,HS6,030223,2019
0025,EURO AREA,218887,218887,7963,0,0,0,0,05,CGP,HS6,030223,2019
0025,EURO AREA,153462,153462,4699,0,0,0,0,06,CGP,HS6,030223,2019
0025,EURO AREA,150739,150739,4484,0,0,0,0,07,CGP,HS6,030223,2019
0025,EURO AREA,146522,146522,5037,0,0,0,0,08,CGP,HS6,030223,2019
0025,EURO AREA,172464,172464,7800,0,0,0,0,09,CGP,HS6,030223,2019
0025,EURO AREA,212599,212599,9490,0,0,0,0,10,CGP,HS6,030223,2019
0025,EURO AREA,198617,198617,8887,0,0,0,0,11,CGP,HS6,030223,2019
0025,EURO AREA,246068,246068,10277,0,0,0,0,12,CGP,HS6,030223,2019
0025,EURO AREA,75375,75375,8560,0,0,0,0,01,CGP,HS6,030224,2019
0025,EURO AREA,97763,97763,10328,0,0,0,0,02,CGP,HS6,030224,2019
0025,EURO AREA,128449,128449,12897,0,0,0,0,03,CGP,HS6,030224,2019
0025,EURO AREA,81574,81574,8576,0,0,0,0,04,CGP,HS6,030224,2019
0025,EURO AREA,69779,69779,7146,0,0,0,0,05,CGP,HS6,030224,2019
0025,EURO AREA,69183,69183,6789,0,0,0,0,06,CGP,HS6,030224,2019
0025,EURO AREA,56426,56426,5699,0,0,0,0,07,CGP,HS6,030224,2019
0025,EURO AREA,54792,54792,5211,0,0,0,0,08,CGP,HS6,030224,2019
0025,EURO AREA,62545,62545,6887,0,0,0,0,09,CGP,HS6,030224,2019
0025,EURO AREA,64781,64781,6439,0,0,0,0,10,CGP,HS6,030224,2019
0025,EURO AREA,67016,67016,6949,0,0,0,0,11,CGP,HS6,030224,2019
0025,EURO AREA,151777,151777,13559,0,0,0,0,12,CGP,HS6,030224,2019
0025,EURO AREA,55162,0,0,55162,5924,55162,5924,01,CGP,HS6,030232,2019
0025,EURO AREA,4635,4635,400,0,0,0,0,02,CGP,HS6,030232,2019
0025,EURO AREA,9698,9698,777,0,0,0,0,03,CGP,HS6,030232,2019
0025,EURO AREA,13349,13349,1088,0,0,0,0,04,CGP,HS6,030232,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030232,2019
0025,EURO AREA,4377,4377,327,0,0,0,0,06,CGP,HS6,030232,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030232,2019
0025,EURO AREA,7382,7382,533,0,0,0,0,08,CGP,HS6,030232,2019
0025,EURO AREA,2925,2925,257,0,0,0,0,09,CGP,HS6,030232,2019
0025,EURO AREA,8699,8699,706,0,0,0,0,10,CGP,HS6,030232,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030232,2019
0025,EURO AREA,8230,8230,734,0,0,0,0,12,CGP,HS6,030232,2019
0025,EURO AREA,14106,14106,1109,0,0,0,0,02,CGP,HS6,030234,2019
0025,EURO AREA,8979,8979,786,0,0,0,0,03,CGP,HS6,030234,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030234,2019
0025,EURO AREA,4101,4101,335,0,0,0,0,05,CGP,HS6,030234,2019
0025,EURO AREA,4518,4518,337,0,0,0,0,06,CGP,HS6,030234,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030234,2019
0025,EURO AREA,3886,3886,319,0,0,0,0,08,CGP,HS6,030234,2019
0025,EURO AREA,16142,16142,1564,0,0,0,0,09,CGP,HS6,030234,2019
0025,EURO AREA,3916,3916,583,0,0,0,0,10,CGP,HS6,030234,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030234,2019
0025,EURO AREA,10615,10615,1600,0,0,0,0,12,CGP,HS6,030234,2019
0025,EURO AREA,1447387,1447387,76163,0,0,0,0,01,CGP,HS6,030235,2019
0025,EURO AREA,1473483,1473483,75058,0,0,0,0,02,CGP,HS6,030235,2019
0025,EURO AREA,1612559,1612559,82803,0,0,0,0,03,CGP,HS6,030235,2019
0025,EURO AREA,1570846,1570846,80382,0,0,0,0,04,CGP,HS6,030235,2019
0025,EURO AREA,1687786,1687786,88673,0,0,0,0,05,CGP,HS6,030235,2019
0025,EURO AREA,1808236,1808236,95710,0,0,0,0,06,CGP,HS6,030235,2019
0025,EURO AREA,1690392,1690392,91201,0,0,0,0,07,CGP,HS6,030235,2019
0025,EURO AREA,1705084,1705084,94980,0,0,0,0,08,CGP,HS6,030235,2019
0025,EURO AREA,1873557,1873557,104735,0,0,0,0,09,CGP,HS6,030235,2019
0025,EURO AREA,2005817,2005817,111418,0,0,0,0,10,CGP,HS6,030235,2019
0025,EURO AREA,1950794,1950794,106132,0,0,0,0,11,CGP,HS6,030235,2019
0025,EURO AREA,2183059,2183059,119372,0,0,0,0,12,CGP,HS6,030235,2019
0025,EURO AREA,6800,6800,7,0,0,0,0,01,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,02,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030239,2019
0025,EURO AREA,156265,0,0,156265,13579,156265,13579,10,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030239,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030239,2019
0025,EURO AREA,2013,0,0,2013,1102,2013,1102,04,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030241,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030241,2019
0025,EURO AREA,10265,10265,2300,0,0,0,0,01,CGP,HS6,030242,2019
0025,EURO AREA,7316,7316,1599,0,0,0,0,02,CGP,HS6,030242,2019
0025,EURO AREA,9711,9711,2376,0,0,0,0,03,CGP,HS6,030242,2019
0025,EURO AREA,10671,10671,2812,0,0,0,0,04,CGP,HS6,030242,2019
0025,EURO AREA,5083,5083,1292,0,0,0,0,05,CGP,HS6,030242,2019
0025,EURO AREA,2393,2393,385,0,0,0,0,06,CGP,HS6,030242,2019
0025,EURO AREA,8480,8480,1773,0,0,0,0,07,CGP,HS6,030242,2019
0025,EURO AREA,2219,2219,532,0,0,0,0,08,CGP,HS6,030242,2019
0025,EURO AREA,6604,6604,1670,0,0,0,0,09,CGP,HS6,030242,2019
0025,EURO AREA,2312,2312,360,0,0,0,0,10,CGP,HS6,030242,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030242,2019
0025,EURO AREA,8318,8318,1799,0,0,0,0,12,CGP,HS6,030242,2019
0025,EURO AREA,6685,6685,2775,0,0,0,0,03,CGP,HS6,030243,2019
0025,EURO AREA,4254,4254,1725,0,0,0,0,04,CGP,HS6,030243,2019
0025,EURO AREA,6536,2272,938,4264,1352,4264,1352,05,CGP,HS6,030243,2019
0025,EURO AREA,7553,7553,2544,0,0,0,0,06,CGP,HS6,030243,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030243,2019
0025,EURO AREA,10296,2628,459,7668,2882,7668,2882,08,CGP,HS6,030243,2019
0025,EURO AREA,4195,4195,755,0,0,0,0,09,CGP,HS6,030243,2019
0025,EURO AREA,2053,2053,464,0,0,0,0,10,CGP,HS6,030243,2019
0025,EURO AREA,15117,0,0,15117,5395,15117,5395,11,CGP,HS6,030243,2019
0025,EURO AREA,2277,2277,417,0,0,0,0,12,CGP,HS6,030243,2019
0025,EURO AREA,15289,15289,1932,0,0,0,0,01,CGP,HS6,030245,2019
0025,EURO AREA,5644,5644,743,0,0,0,0,02,CGP,HS6,030245,2019
0025,EURO AREA,16069,16069,2010,0,0,0,0,03,CGP,HS6,030245,2019
0025,EURO AREA,10785,10785,1558,0,0,0,0,04,CGP,HS6,030245,2019
0025,EURO AREA,7250,7250,1037,0,0,0,0,05,CGP,HS6,030245,2019
0025,EURO AREA,4571,4571,745,0,0,0,0,06,CGP,HS6,030245,2019
0025,EURO AREA,13364,10038,1631,3326,1765,3326,1765,07,CGP,HS6,030245,2019
0025,EURO AREA,8270,8270,1262,0,0,0,0,08,CGP,HS6,030245,2019
0025,EURO AREA,10246,10246,1628,0,0,0,0,09,CGP,HS6,030245,2019
0025,EURO AREA,11010,11010,1718,0,0,0,0,10,CGP,HS6,030245,2019
0025,EURO AREA,2736,2736,467,0,0,0,0,11,CGP,HS6,030245,2019
0025,EURO AREA,4825,4825,726,0,0,0,0,12,CGP,HS6,030245,2019
0025,EURO AREA,8075,8075,614,0,0,0,0,02,CGP,HS6,030247,2019
0025,EURO AREA,2693,2693,216,0,0,0,0,03,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030247,2019
0025,EURO AREA,19705,19705,1810,0,0,0,0,08,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030247,2019
0025,EURO AREA,5675,5675,461,0,0,0,0,10,CGP,HS6,030247,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030247,2019
0025,EURO AREA,15186,15186,1346,0,0,0,0,12,CGP,HS6,030247,2019
0025,EURO AREA,3035,3035,516,0,0,0,0,02,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,03,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030251,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030251,2019
0025,EURO AREA,2773,2773,236,0,0,0,0,12,CGP,HS6,030254,2019
0025,EURO AREA,2243,2243,304,0,0,0,0,01,CGP,HS6,030274,2019
0025,EURO AREA,8856,2410,303,6446,835,6446,835,02,CGP,HS6,030274,2019
0025,EURO AREA,23645,17690,1952,5955,780,5955,780,03,CGP,HS6,030274,2019
0025,EURO AREA,13687,13687,1404,0,0,0,0,04,CGP,HS6,030274,2019
0025,EURO AREA,6526,6526,870,0,0,0,0,05,CGP,HS6,030274,2019
0025,EURO AREA,2173,2173,256,0,0,0,0,06,CGP,HS6,030274,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030274,2019
0025,EURO AREA,4204,0,0,4204,585,4204,585,08,CGP,HS6,030274,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030274,2019
0025,EURO AREA,9242,2349,325,6893,2406,6893,2406,10,CGP,HS6,030274,2019
0025,EURO AREA,4340,4340,632,0,0,0,0,11,CGP,HS6,030274,2019
0025,EURO AREA,16789,2585,302,14204,3275,14204,3275,12,CGP,HS6,030274,2019
0025,EURO AREA,210954,210954,36457,0,0,0,0,01,CGP,HS6,030285,2019
0025,EURO AREA,197774,197774,38346,0,0,0,0,02,CGP,HS6,030285,2019
0025,EURO AREA,273949,273949,49427,0,0,0,0,03,CGP,HS6,030285,2019
0025,EURO AREA,247301,247301,43949,0,0,0,0,04,CGP,HS6,030285,2019
0025,EURO AREA,323577,323577,51037,0,0,0,0,05,CGP,HS6,030285,2019
0025,EURO AREA,245297,245297,43771,0,0,0,0,06,CGP,HS6,030285,2019
0025,EURO AREA,199445,199445,42778,0,0,0,0,07,CGP,HS6,030285,2019
0025,EURO AREA,217822,217822,40739,0,0,0,0,08,CGP,HS6,030285,2019
0025,EURO AREA,253289,253289,47271,0,0,0,0,09,CGP,HS6,030285,2019
0025,EURO AREA,268843,268843,45855,0,0,0,0,10,CGP,HS6,030285,2019
0025,EURO AREA,238782,238782,38718,0,0,0,0,11,CGP,HS6,030285,2019
0025,EURO AREA,303590,303590,47037,0,0,0,0,12,CGP,HS6,030285,2019
0025,EURO AREA,2007173,2007173,392145,0,0,0,0,01,CGP,HS6,030284,2019
0025,EURO AREA,1921522,1921522,398938,0,0,0,0,02,CGP,HS6,030284,2019
0025,EURO AREA,2362195,2362195,493652,0,0,0,0,03,CGP,HS6,030284,2019
0025,EURO AREA,2088193,2088193,449327,0,0,0,0,04,CGP,HS6,030284,2019
0025,EURO AREA,2090669,2090669,442493,0,0,0,0,05,CGP,HS6,030284,2019
0025,EURO AREA,2152662,2152662,465553,0,0,0,0,06,CGP,HS6,030284,2019
0025,EURO AREA,2091805,2091805,439036,0,0,0,0,07,CGP,HS6,030284,2019
0025,EURO AREA,2377620,2377620,472983,0,0,0,0,08,CGP,HS6,030284,2019
0025,EURO AREA,2418574,2418574,486821,0,0,0,0,09,CGP,HS6,030284,2019
0025,EURO AREA,2445284,2445284,472725,0,0,0,0,10,CGP,HS6,030284,2019
0025,EURO AREA,2213993,2213993,422428,0,0,0,0,11,CGP,HS6,030284,2019
0025,EURO AREA,2870199,2729843,506507,140356,7300,140356,7300,12,CGP,HS6,030284,2019
0025,EURO AREA,156490,0,0,156490,24001,156490,24001,02,CGP,HS6,030291,2019
0025,EURO AREA,5360,5360,44,0,0,0,0,03,CGP,HS6,030291,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030291,2019
0025,EURO AREA,5418,5418,280,0,0,0,0,05,CGP,HS6,030291,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030291,2019
0025,EURO AREA,4670,4670,78,0,0,0,0,07,CGP,HS6,030291,2019
0025,EURO AREA,93553,4067,72,89486,9879,89486,9879,08,CGP,HS6,030291,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030291,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030291,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030291,2019
0025,EURO AREA,5008,5008,176,0,0,0,0,12,CGP,HS6,030291,2019
0025,EURO AREA,49105,49105,5146,0,0,0,0,01,CGP,HS6,030289,2019
0025,EURO AREA,56824,56824,6148,0,0,0,0,02,CGP,HS6,030289,2019
0025,EURO AREA,99816,99816,9539,0,0,0,0,03,CGP,HS6,030289,2019
0025,EURO AREA,85777,85777,9164,0,0,0,0,04,CGP,HS6,030289,2019
0025,EURO AREA,112600,112600,11426,0,0,0,0,05,CGP,HS6,030289,2019
0025,EURO AREA,51304,48820,4728,2484,1098,2484,1098,06,CGP,HS6,030289,2019
0025,EURO AREA,32514,32514,3480,0,0,0,0,07,CGP,HS6,030289,2019
0025,EURO AREA,41408,41408,4102,0,0,0,0,08,CGP,HS6,030289,2019
0025,EURO AREA,74170,74170,8506,0,0,0,0,09,CGP,HS6,030289,2019
0025,EURO AREA,74748,71179,7456,3569,483,3569,483,10,CGP,HS6,030289,2019
0025,EURO AREA,105003,105003,11622,0,0,0,0,11,CGP,HS6,030289,2019
0025,EURO AREA,167173,167173,12176,0,0,0,0,12,CGP,HS6,030289,2019
0025,EURO AREA,237318,237318,11882,0,0,0,0,01,CGP,HS6,030299,2019
0025,EURO AREA,202517,202517,12051,0,0,0,0,02,CGP,HS6,030299,2019
0025,EURO AREA,310293,310293,16390,0,0,0,0,03,CGP,HS6,030299,2019
0025,EURO AREA,286819,286819,13672,0,0,0,0,04,CGP,HS6,030299,2019
0025,EURO AREA,337771,337771,14478,0,0,0,0,05,CGP,HS6,030299,2019
0025,EURO AREA,330964,324543,11551,6421,1170,6421,1170,06,CGP,HS6,030299,2019
0025,EURO AREA,254410,254410,9239,0,0,0,0,07,CGP,HS6,030299,2019
0025,EURO AREA,231497,231497,8706,0,0,0,0,08,CGP,HS6,030299,2019
0025,EURO AREA,256708,256708,11151,0,0,0,0,09,CGP,HS6,030299,2019
0025,EURO AREA,332462,332462,13777,0,0,0,0,10,CGP,HS6,030299,2019
0025,EURO AREA,322589,322589,14128,0,0,0,0,11,CGP,HS6,030299,2019
0025,EURO AREA,430318,430318,17281,0,0,0,0,12,CGP,HS6,030299,2019
0025,EURO AREA,9246,0,0,9246,725,9246,725,03,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030313,2019
0025,EURO AREA,193346,0,0,193346,14386,193346,14386,05,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030313,2019
0025,EURO AREA,209826,0,0,209826,15574,209826,15574,07,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030313,2019
0025,EURO AREA,210049,0,0,210049,15602,210049,15602,10,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030313,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030313,2019
0025,EURO AREA,6266,0,0,6266,4960,6266,4960,11,CGP,HS6,030323,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030323,2019
0025,EURO AREA,4556,0,0,4556,700,4556,700,05,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030326,2019
0025,EURO AREA,2214,0,0,2214,117,2214,117,10,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030326,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030326,2019
0025,EURO AREA,2370,0,0,2370,349,2370,349,01,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,02,CGP,HS6,030329,2019
0025,EURO AREA,4572,0,0,4572,1135,4572,1135,03,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,05,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030329,2019
0025,EURO AREA,3871,0,0,3871,825,3871,825,10,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030329,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030329,2019
0025,EURO AREA,225540,0,0,225540,19327,225540,19327,01,CGP,HS6,030333,2019
0025,EURO AREA,248484,0,0,248484,15548,248484,15548,02,CGP,HS6,030333,2019
0025,EURO AREA,949968,0,0,949968,57810,949968,57810,03,CGP,HS6,030333,2019
0025,EURO AREA,1219627,0,0,1219627,144237,1219627,144237,04,CGP,HS6,030333,2019
0025,EURO AREA,791095,0,0,791095,121712,791095,121712,05,CGP,HS6,030333,2019
0025,EURO AREA,634194,0,0,634194,119289,634194,119289,06,CGP,HS6,030333,2019
0025,EURO AREA,434545,0,0,434545,87568,434545,87568,07,CGP,HS6,030333,2019
0025,EURO AREA,344700,0,0,344700,90388,344700,90388,08,CGP,HS6,030333,2019
0025,EURO AREA,254354,0,0,254354,66697,254354,66697,09,CGP,HS6,030333,2019
0025,EURO AREA,538263,0,0,538263,93905,538263,93905,10,CGP,HS6,030333,2019
0025,EURO AREA,301068,0,0,301068,78971,301068,78971,11,CGP,HS6,030333,2019
0025,EURO AREA,513592,0,0,513592,85080,513592,85080,12,CGP,HS6,030333,2019
0025,EURO AREA,2339,0,0,2339,400,2339,400,03,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,04,CGP,HS6,030334,2019
0025,EURO AREA,2899,0,0,2899,24,2899,24,05,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,09,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030334,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030334,2019
0025,EURO AREA,655336,0,0,655336,215857,655336,215857,04,CGP,HS6,030339,2019
0025,EURO AREA,351993,0,0,351993,115941,351993,115941,05,CGP,HS6,030339,2019
0025,EURO AREA,0,0,0,0,0,0,0,06,CGP,HS6,030339,2019
0025,EURO AREA,0,0,0,0,0,0,0,07,CGP,HS6,030339,2019
0025,EURO AREA,0,0,0,0,0,0,0,08,CGP,HS6,030339,2019
0025,EURO AREA,284269,0,0,284269,93633,284269,93633,09,CGP,HS6,030339,2019
0025,EURO AREA,0,0,0,0,0,0,0,10,CGP,HS6,030339,2019
0025,EURO AREA,10153,0,0,10153,3256,10153,3256,11,CGP,HS6,030339,2019
0025,EURO AREA,0,0,0,0,0,0,0,12,CGP,HS6,030339,2019
0025,EURO AREA,101417,7507,1412,93910,19052,93910,19052,01,CGP,HS6,030351,2019
0025,EURO AREA,21643,0,0,21643,22725,21643,22725,02,CGP,HS6,030351,2019
0025,EURO AREA,28506,0,0,28506,34797,28506,34797,03,CGP,HS6,030351,2019
0025,EURO AREA,16224,0,0,16224,1086,16224,1086,04,CGP,HS6,030351,2019
0025,EURO AREA,114272,0,0,114272,76649,114272,76649,05,CGP,HS6,030351,2019
0025,EURO AREA,134714,0,0,134714,141450,134714,141450,06,CGP,HS6,030351,2019
0025,EURO AREA,116659,0,0,116659,46202,116659,46202,07,CGP,HS6,030351,2019
0025,EURO AREA,25070,0,0,25070,37865,25070,37865,08,CGP,HS6,030351,2019
0025,EURO AREA,35830,0,0,35830,37622,35830,37622,09,CGP,HS6,030351,2019
0025,EURO AREA,56360,0,0,56360,20916,56360,20916,10,CGP,HS6,030351,2019
0025,EURO AREA,0,0,0,0,0,0,0,11,CGP,HS6,030351,2019
0025,EURO AREA,72563,0,0,72563,45067,72563,45067,12,CGP,HS6,030351,2019
0025,EURO AREA,14505,8166,2129,6339,2011,6339,2011,01,CGP,HS6,030353,2019
0025,EURO AREA,71630,6558,1569,65072,22370,65072,22370,02,CGP,HS6,030353,2019
0025,EURO AREA,41898,11275,2094,30623,12533,30623,12533,03,CGP,HS6,030353,2019
0025,EURO AREA,45298,15268,3661,30030,10040,30030,10040,04,CGP,HS6,030353,2019
0025,EURO AREA,151430,17588,3277,133842,52665,133842,52665,05,CGP,HS6,030353,2019
0025,EURO AREA,138952,17107,3963,121845,48252,121845,48252,06,CGP,HS6,030353,2019
0025,EURO AREA,131622,16036,3225,115586,53456,115586,53456,07,CGP,HS6,030353,2019
0025,EURO AREA,130645,20584,4095,110061,48539,110061,48539,08,CGP,HS6,030353,2019
0025,EURO AREA,83458,16867,3419,66591,25326,66591,25326,09,CGP,HS6,030353,2019
0025,EURO AREA,98633,21899,4309,76734,45275,76734,45275,10,CGP,HS6,030353,2019
0025,EURO AREA,77632,14431,2398,63201,31342,63201,31342,11,CGP,HS6,030353,2019
0025,EURO AREA,101094,12374,1588,88720,36524,88720,36524,12,CGP,HS6,030353,2019
0025,EURO AREA,5414,0,0,2617,4011,2617,4011,01,CGP,HS6,030354,2019
0025,EURO AREA,27867,0,0,23393,14574,23393,14574,02,CGP,HS6,030354,2019
0025,EURO AREA,56648,0,0,52174,25610,52174,25610,03,CGP,HS6,030354,2019
0025,EURO AREA,11197,0,0,11197,16832,11197,16832,04,CGP,HS6,030354,2019
0025,EURO AREA,40100,0,0,0,0,0,0,05,CGP,HS6,030354,2019
